Timestamp (ms),Timestamp,Speaker,Transcript,Noun (1/0),Noun label 1,Noun label 2 ,Noun label 3,Noun label 4,Pronoun (1/0),Pronoun label 1,Pronoun label 2,Pronoun label 3,Pronoun label 4,Pronoun label 5,Pronoun label 6,Pronoun label 7,Nouns_Spacy,Pronoun_Spacy,,
5213050,01:26:53.50,m,no.,0,,,,,0,,,,,,,,0,0,,
5213866,01:26:53.866,m,hey.,0,,,,,0,,,,,,,,0,0,,
5215158,01:26:55.158,m,got to stay in the kitchen alright?,1,kitchen,,,,0,,,,,,,,1,0,,
5216858,01:26:56.858,m,no no no no no please if you want to make the ice pop you got to stay in the kitchen.,2,icepop,kitchen,,,2,you,you,,,,,,3,2,,
5220632,01:27:00.632,m,you can stay in your toy kitchen if you want.,1,toykitchen,,,,3,you,your,you,,,,,2,3,,
5223692,01:27:03.692,m,no no we don't bring ice pop in here.,1,icepop,,,,0,,,,,,,,2,1,,
5224916,01:27:04.916,m,no no.,0,,,,,0,,,,,,,,0,0,,
5227160,01:27:07.160,m,no no.,0,,,,,0,,,,,,,,0,0,,
5227500,01:27:07.500,m,yeah.,0,,,,,0,,,,,,,,0,0,,
5230152,01:27:10.152,m,no.,0,,,,,0,,,,,,,,0,0,,
5230390,01:27:10.390,m,no no no no.,0,,,,,0,,,,,,,,0,0,,
5231478,01:27:11.478,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
5232668,01:27:12.668,m,no.,0,,,,,0,,,,,,,,0,0,,
5232838,01:27:12.838,m,no no no no no.,0,,,,,0,,,,,,,,0,0,,
5234742,01:27:14.742,m,no.,0,,,,,0,,,,,,,,0,0,,
5235014,01:27:15.14,m,no no.,0,,,,,0,,,,,,,,0,0,,
5235320,01:27:15.320,m,no no no no no.,0,,,,,0,,,,,,,,0,0,,
5236782,01:27:16.782,m,what?,0,,,,,0,,,,,,,,0,1,,
5237972,01:27:17.972,m,yeah.,0,,,,,0,,,,,,,,0,0,,
5239638,01:27:19.638,m,silly guy.,1,guy,,,,0,,,,,,,,1,0,,
5241984,01:27:21.984,m,we don't bring ice pop in there right?,1,icepop,,,,1,we,,,,,,,2,1,,
5244466,01:27:24.466,m,no.,0,,,,,0,,,,,,,,0,0,,
5245554,01:27:25.554,m,no.,0,,,,,0,,,,,,,,0,0,,
5247186,01:27:27.186,m,no.,0,,,,,0,,,,,,,,0,0,,
5249362,01:27:29.362,m,[noise].,0,,,,,0,,,,,,,,1,0,,
5252286,01:27:32.286,m,[grunt].,0,,,,,0,,,,,,,,1,0,,
5253374,01:27:33.374,m,no.,0,,,,,0,,,,,,,,0,0,,
5253646,01:27:33.646,m,no.,0,,,,,0,,,,,,,,0,0,,
5254360,01:27:34.360,m,your nose my boo boo.,2,nose,booboo,,,2,your,my,,,,,,3,2,,
5259834,01:27:39.834,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
5261092,01:27:41.92,m,no.,0,,,,,0,,,,,,,,0,0,,
5261806,01:27:41.806,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
5264118,01:27:44.118,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
5265274,01:27:45.274,m,no.,0,,,,,0,,,,,,,,0,0,,
5267280,01:27:47.280,m,no.,0,,,,,0,,,,,,,,0,0,,
5269660,01:27:49.660,m,you know what?,0,,,,,1,you,,,,,,,0,2,,
5270544,01:27:50.544,m,you have ice pop all over your hands and it's.,2,icepop,hands,,,3,you,your,it,,,,,3,3,,
5273128,01:27:53.128,m,sticky sticky sticky sticky sticky sticky sticky sticky.,0,,,,,0,,,,,,,,0,0,,
5279724,01:27:59.724,m,is it good?,0,,,,,1,it,,,,,,,0,1,,
5284450,01:28:04.450,m,is it good?,0,,,,,1,it,,,,,,,0,1,,
5286626,01:28:06.626,m,yeah?,0,,,,,0,,,,,,,,0,0,,
5287408,01:28:07.408,m,[noise].,0,,,,,0,,,,,,,,1,0,,
5293256,01:28:13.256,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
5296248,01:28:16.248,m,deh deh.,0,,,,,0,,,,,,,,0,0,,
5300464,01:28:20.464,m,no excuse me.,0,,,,,1,me,,,,,,,0,2,,
5303014,01:28:23.14,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
5303694,01:28:23.694,m,nice try.,0,,,,,0,,,,,,,,1,0,,
5305666,01:28:25.666,m,nice try.,0,,,,,0,,,,,,,,1,0,,
5309440,01:28:29.440,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
5311140,01:28:31.140,m,oh no.,0,,,,,0,,,,,,,,0,0,,
5313112,01:28:33.112,m,nope nope.,0,,,,,0,,,,,,,,0,0,,
5316478,01:28:36.478,m,huh?,0,,,,,0,,,,,,,,0,0,,
5328718,01:28:48.718,m,no no no.,0,,,,,0,,,,,,,,0,0,,
5329942,01:28:49.942,m,hey hey.,0,,,,,0,,,,,,,,0,0,,
5330962,01:28:50.962,m,if you want you can just put the ice pop in your bowl.,2,icepop,bowl,,,3,you,you,your,,,,,3,3,,
5334158,01:28:54.158,m,put the ice pop in the bowl.,2,icepop,bowl,,,0,,,,,,,,3,0,,
5338476,01:28:58.476,m,is it in?,0,,,,,1,it,,,,,,,0,1,,
5339666,01:28:59.666,m,cool.,0,,,,,0,,,,,,,,0,0,,
5340040,01:29:00.40,m,yum yum yum yum yum.,0,,,,,0,,,,,,,,0,0,,
5341230,01:29:01.230,m,huh.,0,,,,,0,,,,,,,,0,0,,
5341570,01:29:01.570,m,cool.,0,,,,,0,,,,,,,,0,0,,
5341944,01:29:01.944,m,hoo.,0,,,,,0,,,,,,,,0,0,,
5342522,01:29:02.522,m,hoo.,0,,,,,0,,,,,,,,0,0,,
5343644,01:29:03.644,m,brr.,0,,,,,0,,,,,,,,0,0,,
5345174,01:29:05.174,m,no more brr.,0,,,,,0,,,,,,,,0,0,,
5346806,01:29:06.806,m,there's no more you just had some.,0,,,,,1,you,,,,,,,0,3,,
5365200,01:29:25.200,m,let's wipe your hands come here please.,1,hands,,,,1,your,,,,,,,1,2,,
5367920,01:29:27.920,m,no no no no no.,0,,,,,0,,,,,,,,0,0,,
5369110,01:29:29.110,m,come here.,0,,,,,0,,,,,,,,0,0,,
5369858,01:29:29.858,m,excuse me.,0,,,,,1,me,,,,,,,0,1,,
5370232,01:29:30.232,m,no no no.,0,,,,,0,,,,,,,,0,0,,
5370878,01:29:30.878,m,these don't go.,0,,,,,1,these,,,,,,,0,1,,
5371830,01:29:31.830,m,okay do not no no no you want you don't throw paint on the couch here okay?,2,paint,couch,,,2,you,you,,,,,,2,2,,
5375638,01:29:35.638,m,you xxx.,0,,,,,1,you,,,,,,,0,1,,
5377440,01:29:37.440,m,yeah.,0,,,,,0,,,,,,,,0,0,,
5380398,01:29:40.398,m,yeah.,0,,,,,0,,,,,,,,0,0,,
5380976,01:29:40.976,m,clean it.,0,,,,,1,it,,,,,,,0,1,,
5381962,01:29:41.962,m,eh.,0,,,,,0,,,,,,,,0,0,,
5382744,01:29:42.744,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
5383968,01:29:43.968,m,hey should we call Gee Gee?,1,geegee,,,,1,we,,,,,,,0,1,,
5385634,01:29:45.634,m,no?,0,,,,,0,,,,,,,,0,0,,
5387028,01:29:47.28,m,do you know that Gee Gee gave you that kitchen?,2,geegee,kitchen,,,3,you,you,that,,,,,1,2,,
5389170,01:29:49.170,m,isn't that so nice?,0,,,,,0,,,,,,,,0,1,,
5391584,01:29:51.584,m,Gee Gee?,1,geegee,,,,0,,,,,,,,0,0,,
5393250,01:29:53.250,m,yeah she gave you the kitchen.,1,kitchen,,,,2,she,you,,,,,,1,2,,
5394542,01:29:54.542,m,you know that?,0,,,,,2,you,that,,,,,,0,2,,
5395936,01:29:55.936,m,yeah.,0,,,,,0,,,,,,,,0,0,,
5398248,01:29:58.248,m,what do you think?,0,,,,,1,you,,,,,,,0,2,,
5399200,01:29:59.200,m,should we start heating up your dinner?,1,dinner,,,,2,we,your,,,,,,1,2,,
5401070,01:30:01.70,m,do you want to eat something?,0,,,,,1,you,,,,,,,0,2,,
5403960,01:30:03.960,m,no more ice pop.,1,icepop,,,,0,,,,,,,,2,1,,
5404640,01:30:04.640,m,we're eating dinner first okay?,1,dinner,,,,1,we,,,,,,,1,1,,
5406272,01:30:06.272,m,why don't I heat up your dinner?,1,dinner,,,,2,i,your,,,,,,1,2,,
5409502,01:30:09.502,m,I need to do you want to play while I heat up your dinner?,1,dinner,,,,4,i,you,i,your,,,,1,4,,
5416064,01:30:16.64,m,hmm?,0,,,,,0,,,,,,,,0,0,,
5418342,01:30:18.342,m,xxx what?,0,,,,,0,,,,,,,,0,1,,
5419804,01:30:19.804,m,all done?,0,,,,,0,,,,,,,,0,1,,
5420892,01:30:20.892,m,[gasp].,0,,,,,0,,,,,,,,1,0,,
5421266,01:30:21.266,m,all done?,0,,,,,0,,,,,,,,0,1,,
5422184,01:30:22.184,m,is it time to rest?,0,,,,,0,,,,,,,,1,1,,
5430888,01:30:30.888,m,okay and then I'll do dinner okay?,1,dinner,,,,1,i,,,,,,,1,1,,
5432690,01:30:32.690,m,promise?,0,,,,,0,,,,,,,,0,0,,
5434050,01:30:34.50,m,yeah.,0,,,,,0,,,,,,,,0,0,,
5434492,01:30:34.492,m,okay.,0,,,,,0,,,,,,,,0,0,,
5435070,01:30:35.70,m,okay.,0,,,,,0,,,,,,,,0,0,,
5435886,01:30:35.886,m,okay.,0,,,,,0,,,,,,,,0,0,,
5436362,01:30:36.362,m,okay.,0,,,,,0,,,,,,,,0,0,,
5436940,01:30:36.940,m,okay.,0,,,,,0,,,,,,,,0,0,,
5437416,01:30:37.416,m,okay.,0,,,,,0,,,,,,,,0,0,,
5438028,01:30:38.28,m,okay.,0,,,,,0,,,,,,,,0,0,,
5438402,01:30:38.402,m,okay oh oh oh oh oh oh.,0,,,,,0,,,,,,,,0,0,,
5440816,01:30:40.816,m,oh.,0,,,,,0,,,,,,,,0,0,,
5442516,01:30:42.516,m,okay.,0,,,,,0,,,,,,,,0,0,,
5444624,01:30:44.624,m,which one should which.,1,one,,,,0,,,,,,,,0,2,,
5445848,01:30:45.848,m,cushion do we do?,1,cushion,,,,1,we,,,,,,,1,1,,
5447684,01:30:47.684,m,which cushion should we do?,1,cushion,,,,1,we,,,,,,,1,1,,
5448636,01:30:48.636,m,this one?,1,one,,,,1,this,,,,,,,1,0,,
5449520,01:30:49.520,m,okay.,0,,,,,0,,,,,,,,0,0,,
5450778,01:30:50.778,m,xxx.,0,,,,,0,,,,,,,,0,0,,
5452716,01:30:52.716,m,okay.,0,,,,,0,,,,,,,,0,0,,
5453362,01:30:53.362,m,okay.,0,,,,,0,,,,,,,,0,0,,
5456558,01:30:56.558,m,alright.,0,,,,,0,,,,,,,,0,0,,
5458020,01:30:58.20,m,the hang on.,0,,,,,0,,,,,,,,1,0,,
5464616,01:31:04.616,m,okay.,0,,,,,0,,,,,,,,0,0,,
5465296,01:31:05.296,m,I'm going to put this away.,0,,,,,2,i,this,,,,,,0,2,,
5466044,01:31:06.44,m,let's make sure Bubba didn't xxx.,1,bubba,,,,0,,,,,,,,0,1,,
5475394,01:31:15.394,m,yeah we're making a house right now.,1,house,,,,1,we,,,,,,,1,1,,
5478216,01:31:18.216,m,okay.,0,,,,,0,,,,,,,,0,0,,
5478794,01:31:18.794,m,see this cushion?,1,cushion,,,,1,this,,,,,,,1,0,,
5480630,01:31:20.630,m,okay ready?,0,,,,,0,,,,,,,,0,0,,
5484404,01:31:24.404,m,this one?,1,one,,,,1,this,,,,,,,1,0,,
5485764,01:31:25.764,m,just two just two tonight okay?,0,,,,,0,,,,,,,,1,0,,
5487226,01:31:27.226,m,not the whole thing.,1,thing,,,,0,,,,,,,,1,0,,
5489198,01:31:29.198,m,this one?,1,one,,,,1,this,,,,,,,1,0,,
5490592,01:31:30.592,m,and this one?,1,one,,,,1,this,,,,,,,1,0,,
5491510,01:31:31.510,m,okay.,0,,,,,0,,,,,,,,0,0,,
5492938,01:31:32.938,m,ready?,0,,,,,0,,,,,,,,0,0,,
5493584,01:31:33.584,m,move.,0,,,,,0,,,,,,,,1,0,,
5494672,01:31:34.672,m,move.,0,,,,,0,,,,,,,,1,0,,
5496610,01:31:36.610,m,mmm.,0,,,,,0,,,,,,,,0,0,,
5497970,01:31:37.970,m,yeah.,0,,,,,0,,,,,,,,0,0,,
5500282,01:31:40.282,m,okay.,0,,,,,0,,,,,,,,0,0,,
5501506,01:31:41.506,m,try let's start with these.,0,,,,,1,these,,,,,,,0,2,,
5503512,01:31:43.512,m,oh.,0,,,,,0,,,,,,,,0,0,,
5504226,01:31:44.226,m,no.,0,,,,,0,,,,,,,,0,0,,
5504702,01:31:44.702,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
5505110,01:31:45.110,m,boop.,0,,,,,0,,,,,,,,0,0,,
5505756,01:31:45.756,m,boop.,0,,,,,0,,,,,,,,0,0,,
5507082,01:31:47.82,m,boop.,0,,,,,0,,,,,,,,0,0,,
5508340,01:31:48.340,m,ah.,0,,,,,0,,,,,,,,0,0,,
5508476,01:31:48.476,m,inside.,0,,,,,0,,,,,,,,0,0,,
5509190,01:31:49.190,m,jump onto this one.,1,one,,,,1,this,,,,,,,1,0,,
5513712,01:31:53.712,m,we have to do this.,0,,,,,2,we,this,,,,,,0,2,,
5514392,01:31:54.392,m,ready?,0,,,,,0,,,,,,,,0,0,,
5523606,01:32:03.606,m,should we tunnel again?,0,,,,,1,we,,,,,,,0,1,,
5529352,01:32:09.352,m,no.,0,,,,,0,,,,,,,,0,0,,
5539246,01:32:19.246,m,no.,0,,,,,0,,,,,,,,0,0,,
5540708,01:32:20.708,m,no.,0,,,,,0,,,,,,,,0,0,,
5542850,01:32:22.850,m,bye bye.,0,,,,,0,,,,,,,,0,0,,
5544482,01:32:24.482,m,see you.,0,,,,,1,you,,,,,,,0,1,,
5546420,01:32:26.420,m,where's Derin?,1,derin,,,,0,,,,,,,,0,0,,
5549004,01:32:29.4,m,huh?,0,,,,,0,,,,,,,,0,0,,
5550568,01:32:30.568,m,no tunnel?,1,tunnel,,,,0,,,,,,,,1,0,,
5552030,01:32:32.30,m,no?,0,,,,,0,,,,,,,,0,0,,
5553152,01:32:33.152,m,away?,0,,,,,0,,,,,,,,0,0,,
5554138,01:32:34.138,m,okay.,0,,,,,0,,,,,,,,0,0,,
5556042,01:32:36.42,m,no tunnel.,1,tunnel,,,,0,,,,,,,,1,0,,
5557878,01:32:37.878,m,bye tunnel.,1,tunnel,,,,0,,,,,,,,1,0,,
5558966,01:32:38.966,m,see you.,0,,,,,1,you,,,,,,,0,1,,
5561142,01:32:41.142,m,bye Derin.,1,derin,,,,0,,,,,,,,0,0,,
5562876,01:32:42.876,m,bye.,0,,,,,0,,,,,,,,0,0,,
5568724,01:32:48.724,m,xxx jump oh.,0,,,,,0,,,,,,,,0,0,,
5572634,01:32:52.634,m,oh.,0,,,,,0,,,,,,,,0,0,,
5573858,01:32:53.858,m,is it cozy?,0,,,,,1,it,,,,,,,0,1,,
5575082,01:32:55.82,m,cozy?,0,,,,,0,,,,,,,,0,0,,
5576544,01:32:56.544,m,is it cozy xxx?,0,,,,,1,it,,,,,,,0,1,,
5578210,01:32:58.210,m,nice and cozy?,0,,,,,0,,,,,,,,0,0,,
5579774,01:32:59.774,m,yeah?,0,,,,,0,,,,,,,,0,0,,
5584092,01:33:04.92,m,I see you.,0,,,,,2,i,you,,,,,,0,2,,
5586234,01:33:06.234,m,that one off?,1,one,,,,1,that,,,,,,,1,0,,
5586914,01:33:06.914,m,let's keep that one on for now.,1,one,,,,1,that,,,,,,,0,1,,
5587968,01:33:07.968,m,here we'll put the we'll put the stuff here though.,1,stuff,,,,2,we,we,,,,,,1,2,,
5590280,01:33:10.280,m,woop.,0,,,,,0,,,,,,,,1,0,,
5593000,01:33:13.0,m,boop.,0,,,,,0,,,,,,,,0,0,,
5595346,01:33:15.346,m,should we make a slide?,1,slide,,,,1,we,,,,,,,1,1,,
5597216,01:33:17.216,m,okay.,0,,,,,0,,,,,,,,0,0,,
5598712,01:33:18.712,m,make a slide.,1,slide,,,,0,,,,,,,,1,0,,
5600378,01:33:20.378,m,this way.,1,way,,,,1,this,,,,,,,1,0,,
5601024,01:33:21.24,m,okay?,0,,,,,0,,,,,,,,0,0,,
5602316,01:33:22.316,m,here.,0,,,,,0,,,,,,,,0,0,,
5602792,01:33:22.792,m,here's your slide.,1,slide,,,,1,your,,,,,,,1,1,,
5604628,01:33:24.628,m,yeah.,0,,,,,0,,,,,,,,0,0,,
5604968,01:33:24.968,m,here's your slide just.,1,slide,,,,1,your,,,,,,,1,1,,
5606634,01:33:26.634,m,me inside?,0,,,,,1,me,,,,,,,0,1,,
5607620,01:33:27.620,m,okay.,0,,,,,0,,,,,,,,0,0,,
5610374,01:33:30.374,m,okay ready?,0,,,,,0,,,,,,,,0,0,,
5611428,01:33:31.428,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
5612142,01:33:32.142,m,okay.,0,,,,,0,,,,,,,,0,0,,
5612720,01:33:32.720,m,feet off the slide xxx.,2,feet,slide,,,0,,,,,,,,2,0,,
5613876,01:33:33.876,m,sit down.,0,,,,,0,,,,,,,,0,0,,
5615474,01:33:35.474,m,sit on here.,0,,,,,0,,,,,,,,0,0,,
5618194,01:33:38.194,m,okay.,0,,,,,0,,,,,,,,0,0,,
5618772,01:33:38.772,m,go ahead.,0,,,,,0,,,,,,,,0,0,,
5620438,01:33:40.438,m,no no no no no.,0,,,,,0,,,,,,,,0,0,,
5621628,01:33:41.628,m,okay.,0,,,,,0,,,,,,,,0,0,,
5622070,01:33:42.70,m,whoah.,0,,,,,0,,,,,,,,0,0,,
5622716,01:33:42.716,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
5623498,01:33:43.498,m,good slide.,0,,,,,0,,,,,,,,1,0,,
5625028,01:33:45.28,m,try out the slide?,1,slide,,,,0,,,,,,,,1,0,,
5626184,01:33:46.184,m,let's see.,0,,,,,0,,,,,,,,0,1,,
5627544,01:33:47.544,m,whoah.,0,,,,,0,,,,,,,,0,0,,
5629754,01:33:49.754,m,good job.,0,,,,,0,,,,,,,,1,0,,
5631726,01:33:51.726,m,boom.,0,,,,,0,,,,,,,,1,0,,
5633290,01:33:53.290,m,okay.,0,,,,,0,,,,,,,,0,0,,
5635636,01:33:55.636,m,sit.,0,,,,,0,,,,,,,,0,0,,
5636452,01:33:56.452,m,slide.,0,,,,,0,,,,,,,,1,0,,
5638934,01:33:58.934,m,go ahead.,0,,,,,0,,,,,,,,0,0,,
5639410,01:33:59.410,m,doh boom.,0,,,,,0,,,,,,,,1,0,,
5641212,01:34:01.212,m,boom.,0,,,,,0,,,,,,,,1,0,,
5642504,01:34:02.504,m,oh careful.,0,,,,,0,,,,,,,,0,0,,
5643864,01:34:03.864,m,uhoh.,0,,,,,0,,,,,,,,1,0,,
5645122,01:34:05.122,m,uhoh.,0,,,,,0,,,,,,,,1,0,,
5648012,01:34:08.12,m,whoah careful you okay?,0,,,,,1,you,,,,,,,0,1,,
5650290,01:34:10.290,m,okay.,0,,,,,0,,,,,,,,0,0,,
5656512,01:34:16.512,m,let's move this a little closer okay?,0,,,,,1,this,,,,,,,0,2,,
5660932,01:34:20.932,m,okay.,0,,,,,0,,,,,,,,0,0,,
5665080,01:34:25.80,m,hmm?,0,,,,,0,,,,,,,,0,0,,
5666474,01:34:26.474,m,off what do you need off?,0,,,,,1,you,,,,,,,0,2,,
5668616,01:34:28.616,m,farther away?,0,,,,,0,,,,,,,,0,0,,
5669840,01:34:29.840,m,why?,0,,,,,0,,,,,,,,0,0,,
5671574,01:34:31.574,m,I want to make sure that.,0,,,,,1,i,,,,,,,0,2,,
5673240,01:34:33.240,m,it's safe.,0,,,,,1,it,,,,,,,0,1,,
5674498,01:34:34.498,m,good.,0,,,,,0,,,,,,,,0,0,,
5677252,01:34:37.252,m,bye Derin.,1,derin,,,,0,,,,,,,,0,0,,
5679088,01:34:39.88,m,see you.,0,,,,,1,you,,,,,,,0,1,,
5682012,01:34:42.12,m,eh.,0,,,,,0,,,,,,,,0,0,,
5682284,01:34:42.284,m,ah.,0,,,,,0,,,,,,,,0,0,,
5682386,01:34:42.386,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
5682454,01:34:42.454,m,you got me.,0,,,,,2,you,me,,,,,,0,2,,
5684902,01:34:44.902,m,goodbye.,0,,,,,0,,,,,,,,1,0,,
5686296,01:34:46.296,m,doh.,0,,,,,0,,,,,,,,0,0,,
5686840,01:34:46.840,m,there he comes.,0,,,,,1,he,,,,,,,0,1,,
5687724,01:34:47.724,m,here he comes here he comes here he comes.,0,,,,,3,he,he,he,,,,,0,3,,
5689934,01:34:49.934,m,whoah.,0,,,,,0,,,,,,,,0,0,,
5691260,01:34:51.260,m,got you.,0,,,,,1,you,,,,,,,0,1,,
5692314,01:34:52.314,m,I got you.,0,,,,,2,i,you,,,,,,0,2,,
5692790,01:34:52.790,m,oh.,0,,,,,0,,,,,,,,0,0,,
5693130,01:34:53.130,m,xxx.,0,,,,,0,,,,,,,,0,0,,
5694320,01:34:54.320,m,that's nice.,0,,,,,1,that,,,,,,,0,1,,
5695680,01:34:55.680,m,that's nice.,0,,,,,1,that,,,,,,,0,1,,
5697516,01:34:57.516,m,okay.,0,,,,,0,,,,,,,,0,0,,
5698740,01:34:58.740,m,hmm?,0,,,,,0,,,,,,,,0,0,,
5701630,01:35:01.630,m,bye bye.,0,,,,,0,,,,,,,,0,0,,
5705030,01:35:05.30,m,hmm?,0,,,,,0,,,,,,,,0,0,,
5706458,01:35:06.458,m,I don't think we have your balloon anymore.,1,balloon,,,,3,i,we,your,,,,,1,3,,
5709042,01:35:09.42,m,we don't really have your balloon anymore.,1,balloon,,,,2,we,your,,,,,,1,2,,
5712306,01:35:12.306,m,where would it be?,0,,,,,1,it,,,,,,,0,1,,
5714176,01:35:14.176,m,where would it be?,0,,,,,1,it,,,,,,,0,1,,
5716284,01:35:16.284,m,where?,0,,,,,0,,,,,,,,0,0,,
5718290,01:35:18.290,m,where?,0,,,,,0,,,,,,,,0,0,,
5723152,01:35:23.152,m,huh?,0,,,,,0,,,,,,,,0,0,,
5725940,01:35:25.940,m,uh.,0,,,,,0,,,,,,,,0,0,,
5728354,01:35:28.354,m,good jo.,0,,,,,0,,,,,,,,0,0,,
5730394,01:35:30.394,m,okay Derin's in here.,1,derin,,,,0,,,,,,,,0,0,,
5733080,01:35:33.80,m,slide?,0,,,,,0,,,,,,,,0,0,,
5735630,01:35:35.630,m,and do.,0,,,,,0,,,,,,,,0,0,,
5738044,01:35:38.44,m,slide on your belly?,1,belly,,,,1,your,,,,,,,1,1,,
5740220,01:35:40.220,m,turn around on your belly.,1,belly,,,,1,your,,,,,,,1,1,,
5742328,01:35:42.328,m,whoah.,0,,,,,0,,,,,,,,0,0,,
5743008,01:35:43.8,m,whoah.,0,,,,,0,,,,,,,,0,0,,
5743484,01:35:43.484,m,that was a huge jump oh my goodness.,1,jump,,,,0,,,,,,,,2,1,,
5746238,01:35:46.238,m,oh my gosh.,0,,,,,0,,,,,,,,0,0,,
5747190,01:35:47.190,m,that was a huge jump.,0,,,,,0,,,,,,,,1,1,,
5748992,01:35:48.992,m,he's like Superman.,1,superman,,,,1,he,,,,,,,0,1,,
5751610,01:35:51.610,m,come on up.,0,,,,,0,,,,,,,,0,0,,
5753140,01:35:53.140,m,Superman.,1,superman,,,,0,,,,,,,,0,0,,
5756710,01:35:56.710,m,Batman?,1,batman,,,,0,,,,,,,,0,0,,
5757764,01:35:57.764,m,[singing].,0,,,,,0,,,,,,,,0,0,,
5760688,01:36:00.688,m,Batman.,1,batman,,,,0,,,,,,,,0,0,,
5762694,01:36:02.694,m,[singing].,0,,,,,0,,,,,,,,0,0,,
5766706,01:36:06.706,m,Batman.,1,batman,,,,0,,,,,,,,0,0,,
5768950,01:36:08.950,m,whoah.,0,,,,,0,,,,,,,,0,0,,
5770310,01:36:10.310,m,no more monkeys.,1,monkeys,,,,0,,,,,,,,1,1,,
5773404,01:36:13.404,m,no more monkeys jumping on the bed.,2,monkeys,bed,,,0,,,,,,,,3,1,,
5778266,01:36:18.266,m,whoah.,0,,,,,0,,,,,,,,0,0,,
5782108,01:36:22.108,m,no get that one for now.,1,one,,,,1,that,,,,,,,0,0,,
5783366,01:36:23.366,m,you play.,0,,,,,1,you,,,,,,,0,1,,
5786154,01:36:26.154,m,let's see.,0,,,,,0,,,,,,,,0,1,,
5786970,01:36:26.970,m,oh.,0,,,,,0,,,,,,,,0,0,,
5787888,01:36:27.888,m,strong.,0,,,,,0,,,,,,,,0,0,,
5789554,01:36:29.554,m,off?,0,,,,,0,,,,,,,,0,0,,
5790710,01:36:30.710,m,another one?,1,one,,,,0,,,,,,,,1,0,,
5791866,01:36:31.866,m,another one?,1,one,,,,0,,,,,,,,1,0,,
5793294,01:36:33.294,m,yes.,0,,,,,0,,,,,,,,0,0,,
5794348,01:36:34.348,m,yes?,0,,,,,0,,,,,,,,0,0,,
5796048,01:36:36.48,m,yes what?,0,,,,,0,,,,,,,,0,1,,
5798802,01:36:38.802,m,a yes?,0,,,,,0,,,,,,,,1,1,,
5800672,01:36:40.672,m,go ahead.,0,,,,,0,,,,,,,,0,0,,
5807778,01:36:47.778,m,whoah.,0,,,,,0,,,,,,,,0,0,,
5810090,01:36:50.90,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
5812062,01:36:52.62,m,you're a mountain climber.,1,mountainclimber,,,,1,you,,,,,,,2,1,,
5813014,01:36:53.14,m,whoah.,0,,,,,0,,,,,,,,0,0,,
5813898,01:36:53.898,m,oh.,0,,,,,0,,,,,,,,0,0,,
5815904,01:36:55.904,m,are you a mountain climber?,1,mountainclimber,,,,1,you,,,,,,,2,1,,
5824472,01:37:04.472,m,oh good jumping.,0,,,,,0,,,,,,,,1,0,,
5826138,01:37:06.138,m,huh?,0,,,,,0,,,,,,,,0,0,,
5826954,01:37:06.954,m,you're cold?,0,,,,,1,you,,,,,,,0,1,,
5827906,01:37:07.906,m,you are?,0,,,,,1,you,,,,,,,0,1,,
5829708,01:37:09.708,m,xxx.,0,,,,,0,,,,,,,,0,0,,
5830592,01:37:10.592,m,you're cold?,0,,,,,1,you,,,,,,,0,1,,
5832190,01:37:12.190,m,oh are you cold?,0,,,,,1,you,,,,,,,0,1,,
5833074,01:37:13.74,m,let's get warm come on.,0,,,,,0,,,,,,,,0,1,,
5833992,01:37:13.992,m,no.,0,,,,,0,,,,,,,,0,0,,
5834910,01:37:14.910,m,brr.,0,,,,,0,,,,,,,,0,0,,
5836542,01:37:16.542,m,are you cold from your ice pop?,1,icepop,,,,2,you,your,,,,,,2,2,,
5837868,01:37:17.868,m,oh okay.,0,,,,,0,,,,,,,,0,0,,
5839228,01:37:19.228,m,is it warm again.,0,,,,,1,it,,,,,,,0,1,,
5839806,01:37:19.806,m,brr.,0,,,,,0,,,,,,,,0,0,,
5840962,01:37:20.962,m,ice pop so cold.,1,icepop,,,,0,,,,,,,,2,0,,
5841880,01:37:21.880,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
5843036,01:37:23.36,m,brr.,0,,,,,0,,,,,,,,0,0,,
5845178,01:37:25.178,m,need a tissue?,1,tissue,,,,0,,,,,,,,1,0,,
5846334,01:37:26.334,m,oh yeah.,0,,,,,0,,,,,,,,0,0,,
5848068,01:37:28.68,m,are you ready?,0,,,,,1,you,,,,,,,0,1,,
5850006,01:37:30.6,m,tissue.,1,tissue,,,,0,,,,,,,,1,0,,
5850788,01:37:30.788,m,ooh.,0,,,,,0,,,,,,,,0,0,,
5851298,01:37:31.298,m,[grunt].,0,,,,,0,,,,,,,,1,0,,
