"Order","ID","Utterance","Feature"
29,48,"        we buy the little ones in cans.","I+F"
29,48,"        ice cream cone.","L+P"
29,48,"        this is a cone.","P"
29,48,"        and this is ice cream.","L"
29,48,"        this is ice cream.","L"
29,48,"        that's a cone.","P"
29,48,"        and you eat the ice cream.","F+L"
29,48,"        if you like cones you can eat the cone.","F"
29,48,"        I eat the cones (be)cause, I don't eat very much cones (be)cause some of them are yucky.","I+F"
29,48,"        but a whole bunch of them are yummy.","F+I"
29,48,"        I like a whole bunch of those cones.","I+F"
29,48,"        I like the ones that have flat on the bottom.","I+T"
29,48,"        but I like some that have point.","I+T"
29,48,"        not very much though.","I"
29,48,"        a butterfly.","L"
29,48,"        it can flap its wings in the sky.","F+P"
29,48,"        it used to be a caterpillar.","F+T"
29,48,"        but it makes a crystal and then it goes inside it.","F"
29,48,"        and then it turns into a butterfly.","F+L"
29,48,"        a cracker.","L"
29,48,"        you can eat it.","F"
29,48,"        mm it has little holes in it [?].","P"
29,48,"        a pumpkin.","L"
29,48,"        it's orange.","P"
29,48,"        this is the stem.","P"
29,48,"        and down here's the xxx this stem.","P"
29,48,"        and, you can make pumpkins into a mean pumpkin or a nice pumpkin.","F+L"
29,48,"        or you can make it into yourself.","F"
29,48,"        or, you could keep it plain and paint it.","F"
29,48,"        or you can cut it.","F"
29,48,"        but me and mom when we have big ones we just- open up.","I+F"
29,48,"        we don't uh decorate it.","I+F"
29,48,"        we don't make a silly face.","I+F"
29,48,"        (be)cause we like to play with the stuff inside of it.","I+F+P"
29,48,"        and &=sneezes.","NA"
29,48,"        and sometimes, my mom likes to eat the inside.","I+F+P"
29,48,"        a old lady.","L"
29,48,"        she, can't walk very good so she got a pointy stick.","F"
29,48,"        it got, silver hair.","P"
29,48,"        and it got green necklaces.","P"
29,48,"        and one, black one.","P"
29,48,"        and it's wearing blue pants.","P"
29,48,"        and blue shoes.","P"
29,48,"        and a pink coat.","P"
29,48,"        and its shirt is green with blue xxx.","P"
29,48,"        a fireman.","L"
29,48,"        it got a hat.","P"
29,48,"        puts out the fire.","P"
29,48,"        a kitty.","L"
29,48,"        it got green eyes.","P"
29,48,"        its brown and it got black stripes.","P"
29,48,"        and its nose is pink.","P"
29,48,"        a author.","L"
29,48,"        I don't remember.","I"
29,48,"        a fox.","T"
29,48,"        a ⌊skunk⌋.","L"
29,48,"        it's black and it got a white stripe.","P"
29,48,"        I mean a yellow stripe.","P"
29,48,"        and it's it got a black, white forehead.","P"
29,48,"        it got pointy toes.","P"
29,48,"        it got brown eyes.","P"
29,48,"        it got, and it can put out stinky smells.","F+P"
29,48," a cupcake.","L"
29,48,"        it got nuts on it.","P"
29,48,"        it got a wrapper.","P"
30,59,"        ladybug &=whispers:to_Zorg.","L"
30,59,"        ladybug [= as Zorg].","L"
30,59,"        xxx crawl xxx &=whispers:to_Zorg.","F"
30,59,"        um they're ladybugs [= as Zorg] .","L"
30,59,"        and they crawl on something [= as Zorg] .","F"
30,59,"        and they um, they um, they don't bite [= as Zorg] .","F"
30,59,"        and they crawl on you [= as Zorg] .","F"
30,59,"        it flies &=whispers:to_Zorg.","F"
30,59,"        it flies [= as Zorg].","NA"
30,59,"        um a pig, yeah [= as Zorg].","L"
30,59,"        xxx runs in mud &=whispers:to_Zorg.","F"
30,59,"        he runs in mud [= as Zorg].","NA"
30,59,"        eh eh [= pig noise] &=whispers:to_Zorg.","P"
30,59,"        uh eh eh [= pig noise] [= as Zorg].","NA"
30,59,"        and xxx babies &=whispers:Zorg.","F"
30,59,"        it has babies [= as Zorg].","NA"
30,59,"        carrot [= as Zorg].","L"
30,59,"        um &=whispers:to_Zorg it's a vegetable.","T"
30,59,"        &=whispers:to_Zorg xxx.","NA"
30,59,"        it's a vegetable [= as Zorg].","NA"
30,59,"        and it um, and and strong for you and makes muscles [= as Zorg].","F"
30,59,"        it's a carrot &=whispers:to_Zorg.","L"
30,59,"        it's a carrot [= as Zorg].","L"
30,59,"        pirate &=whispers:to_Zorg.","L"
30,59,"        pirate [= as Zorg].","L"
30,59,"        &=whispers:to_Zorg xxx and xxx.","NA"
30,59,"        these are pirates [= as Zorg].","L"
30,59,"        and they have parrots [= as Zorg] .","NA"
30,59,"        and they're mean [= as Zorg] .","I"
30,59,"        and they try to steal treasures.","F"
30,59,"        treasure-and treasure [= as Zorg] .","NA"
30,59,"        &=whispers:to_Zorg doctor.","L"
30,59,"        doctor [= as Zorg].","L"
30,59,"        &=whispers:to_Zorg it's a doctor and it helps people.","F+L"
30,59,"        it's a doctor and it help, helps people [= as Zorg].","NA"
30,59,"        um um, yeah um, ah &=whispers:to_Zorg He's good xxx.","I"
30,59,"        he's good and not evil [= as Zorg].","I"
30,59,"        &=whispers:to_Zorg they help you and they take care of you.","F"
30,59,"        they help you and they take care of you [= as Zorg].","NA"
30,59,"        &=whispers:to_Zorg bread.","L"
30,59,"        bread [= as Zorg].","L"
30,59,"        &=whispers:to_Zorg xxx.","NA"
30,59,"        you have um um, butter or something, yep eh doe [= as Zorg] &=makes:noises [= for Zorg].","T"
30,59,"        &=whispers:to_Zorg uh xxx eat it.","F"
30,59,"        you eat it [= as Zorg].","NA"
30,59,"        &=whispers:to_Zorg it's a artists.","L"
30,59,"        it's a artist [= as Zorg].","L"
30,59,"        um, it draws things [= as Zorg].","P"
30,59,"        &=whispers:to_Zorg cheese that mice like.","F+L"
30,59,"        cheese that mice like [= as Zorg].","NA"
30,59,"        they bite [= as Zorg].","NA"
30,59,"        &=whispers:to_Zorg you eat it.","F"
30,59,"        you eat it [= as Zorg].","NA"
30,59,"        &=whispers:to_Zorg puppy.","L"
30,59,"        puppy [= as Zorg].","L"
30,59,"        &=whispers:to_Zorg chews up things.","F"
30,59,"        chews up things [= as Zorg].","NA"
30,59,"        &=whispers:to_Zorg jumps on things wrestles you.","F"
30,59,"        jumps on things and wrestles you [= as Zorg].","NA"
30,59,"        &=whispers:to_Zorg baby xxx.","L"
30,59,"        it's a baby [= as Zorg].","L"
30,59,"        and he and, and lays down and [= as Zorg] +...","P"
30,59,"        a baby.","L"
30,59,"        uh I ⌊mean⌋ &=puts:Zorg_on_hand +...","NA"
30,59,"        &=whispers:to_Zorg it's a baby.","L"
30,59,"        it's a baby [= as Zorg].","L"
30,59,"        &=whispers:to_Zorg xxx.","NA"
30,59,"        cries and likes to sleep [= as Zorg].","F"
30,59,"        &=whispers:to_Zorg change diapers.","F+P"
30,59,"        change diapers [= as Zorg].","NA"
30,59,"        &=whispers:to_Zorg a [?] cookie.","L"
30,59,"        cookie [= as Zorg].","L"
30,59,"        uh you can [= as Zorg] +...","NA"
30,59,"        &=whispers:to_Zorg you can eat it.","F"
30,59,"        you can eat it [= as Zorg].","NA"
30,59,"        &=whispers:to_Zorg xxx chocolate.","P"
30,59,"        chocolate [= as Zorg].","NA"
30,59,"        &=whispers:to_Zorg duck that [?] swims.","F+L"
30,59,"        duck that swims, swims [= as Zorg].","L"
30,59,"        &=whispers:to_Zorg quack Quack.","P"
30,59,"        quack quack [= as Zorg].","NA"
30,59,"        xxx female [= to Zorg].","T"
30,59,"        what's a boy duck [= to INV]?","T+L"
30,59,"        HM.","NA"
30,59,"        male, I mean male.","T"
30,59,"        &=whispers:to_Zorg male.","NA"
30,59,"        male [= as Zorg].","NA"
30,59,"        &=whispers:to_Zorg banana that monkeys eat.","F+L"
30,59,"        it's a banana [= as Zorg].","L"
30,59,"        but Mom-uh [= as Zorg] monkeys eat monkeys eat [= to Zorg].","NA"
30,59,"        &=whispers:to_Zorg people eat it too.","F"
30,59,"        people eat it too [= as Zorg].","NA"
30,59,"        &=whispers:to_Zorg xxx.","NA"
30,59,"        it's called a hand bananas [= as Zorg].","T"
30,59,"        &=whispers:to_Zorg turtle that swims in water.","F+L"
30,59,"        turtle that swims in wait- water [= as Zorg].","L"
30,59,"        &=whispers:to_Zorg curls up xxx shell xxx eat it.","F+P"
30,59,"        curls up in his shell if its gonna-if something's gonna eat it [= as Zorg].","NA"
30,59,"        &=whispers:to_Zorg snap one.","T"
30,59,"        it's a snap one [= as Zorg].","NA"
30,59,"        &=whispers:to_Zorg baseball player.","L"
30,59,"        baseball player, player.","L"
30,59,"        &=whispers:to_Zorg xxx.","NA"
30,59,"        um, it hits the ball then er drops the pin and then it runs into a shh that, like that [= as Zorg].","F"
30,59,"        um [= as Zorg].","NA"
30,59,"        &=whispers:to_Zorg xxx.","NA"
30,59,"        the football pl- I mean uh [= as Zorg].","T"
30,59,"        &=whispers:to_Zorg baseball player.","L"
30,59,"        it's a baseball player and it runs [= as Zorg].","F+L"
