Order,ID,Utterance,Feature
27,31,CHI:        I don't know.,NA
27,31,"CHI:        um, uh he's a good flier.",P
27,31,CHI:        orange.,L
27,31,CHI:        it's fruit and it's yummy.,T+I+P
27,31,"CHI:        um, you could you find it at the store.",F
28,37,CHI:        snake.,L
28,37,CHI:        they can like crawl.,F
28,37,CHI:        and they can do they can stick their tongue out.,F+P
28,37,CHI:        that's all that I know.,I
28,37,CHI:        I think.,I
28,37,CHI:        yeah.,NA
28,37,CHI:        I'm gonna think.,NA
28,37,CHI:        he doesn't know anything.,NA
28,37,CHI:        he doesn't talk?,NA
28,37,CHI:                              ?no??,NA
28,37,CHI:        yeah?,NA
28,37,CHI:        he likes he likes to listen to everything?,NA
28,37,CHI:        since [?] he doesn't know about anything?,NA
28,37,CHI:        okay.,NA
28,37,"CHI:        I think that, um, what was the first page?",NA
28,37,"CHI:        I think it can, it can smell.",F
28,37,CHI:        like smell people.,F
28,37,CHI:        like they can smell everything.,F
28,37,CHI:        I watched a movie with my dad.,I
28,37,CHI:        and it was about a snake.,I+L
28,37,CHI:        and he bit his belly.,I+F+P
28,37,CHI:        and blood came out.,I+F+P
28,37,CHI:        like right about here &=points:stomach.,I+P
28,37,CHI:        like where that was.,NA
28,37,CHI:        they can do that too.,F
28,37,CHI:        that's all that I know.,NA
28,37,CHI:        uh oh.,NA
28,37,CHI:        person on a boat.,T
28,37,CHI:        ?<like a> [?]? +...,NA
28,37,"CHI:        they can, put people in jail.",F
28,37,"CHI:        and they can, call the phone if there's trouble.",P+F
28,37,CHI:        like if someone stealed a bank.,F
28,37,CHI:        the money at the bank.,F
28,37,CHI:        or stealed the stuff at the store.,F
28,37,"CHI:        then, or at restaurants.",F
28,37,CHI:        they can do that.,F
28,37,CHI:        then the police can come.,F+L
28,37,CHI:        that's all that I know.,I
28,37,CHI:        yeah.,NA
28,37,CHI:        let me think what else.,I
28,37,CHI:        huh.,NA
28,37,CHI:        if they steal the stuff at your house.,F
28,37,CHI:        and then the police men will come and take it to jail.,F+L
28,37,CHI:        then there will be no +...,NA
28,37,CHI:        you know what my dad has a job of?,I+T
28,37,CHI:        policeman.,I+L
28,37,CHI:        he he works at night.,I+F
28,37,CHI:        he has two more nights that he needs to work.,I+F
28,37,CHI:        then he well then uh a new +...,I
28,37,CHI:        you know we had a yucky green day out day and and it was raining.,NA
28,37,CHI:        and hail hail come down <like that> [?].,NA
28,37,CHI:        we're gonna go on a vacation.,NA
28,37,CHI:        like at the beach.,NA
28,37,CHI:        and we go to the store and buy stuff for it.,NA
28,37,CHI:        we have six more days.,NA
28,37,CHI:        what else is about this?,NA
28,37,CHI:        oh I know.,I
28,37,CHI:        I think I know about if there's trouble at the beach then the police man will come to the beach.,I+F+L
28,37,CHI:        and get the bad guys and pull it out of the sand and take it to its truck.,F
28,37,CHI:        and then drive away to jail.,F
28,37,CHI:        yeah.,NA
28,37,"CHI:        that's, what I know.",NA
28,37,CHI:        owl.,L
28,37,CHI:        owls can fly.,F+L
28,37,CHI:        they can stand on wood.,P
28,37,CHI:        they can they can go home.,F
28,37,CHI:        I think they can smell.,F
28,37,CHI:        they can eat.,F
28,37,CHI:        hm.,NA
28,37,CHI:        they can go to bed.,F
28,37,CHI:        yeah.,NA
28,37,CHI:        let me think.,I
28,37,"CHI:        they can, go any everywhere they want.",F
28,37,CHI:        I think that's all that I know.,I
28,37,CHI:        it's gonna take like one minute.,NA
28,37,CHI:        when it's point when the when a clock points to one that means it's done <I think> [?].,NA
28,37,CHI:        okay.,NA
28,37,"CHI:        can stand it can, go make stuff.",P+F
28,37,"CHI:        and they can, fly to the like house.",F
28,37,CHI:        or to the new house.,F
28,37,CHI:        you know what owls live in?,I+F+L
28,37,CHI:        trees.,F
28,37,CHI:        they can get in.,F
28,37,CHI:        squirrels can climb in trees.,T+F
28,37,CHI:        but owls live in them.,T+F+L
28,37,"CHI:        you know, it it has a tail.",I+P
28,37,"CHI:        and, owls are kind of soft.",P+L
28,37,CHI:        some has blue beaks.,P
28,37,CHI:        some has these kind of eyes.,P
28,37,CHI:        some has stripes like an +...,P
28,37,CHI:        and what are these sharp sharpy things?,P
28,37,CHI:        I think they pinch a hole in here and then to make it stay.,P
28,37,CHI:        and they pull it out to fly away.,F+P
28,37,CHI:        chickens have that.,T+P
28,37,CHI:        because one day we went to a little kid zoo and we pet sheeps.,I+T
28,37,CHI:        and they had chickens there that we pet.,I+T+F
28,37,CHI:        and they were soft.,I+T+P
28,37,CHI:        do you think chickens are soft like owls?,I+T+P+L
28,37,CHI:        owls are kind of big birds.,P+T+L
28,37,CHI:        hm.,NA
28,37,CHI:        that's all that I know.,NA
28,37,CHI:        muscle man.,L
28,37,CHI:        he can lift up this.,F
28,37,CHI:        he can lift up heavy stuff.,F
28,37,CHI:        like this table.,F
28,37,"CHI:        he can, lift up, um, something in here.",F
28,37,CHI:        a couch.,F
28,37,CHI:        he can lift up a big box.,F
28,37,"CHI:        and, big chairs.",F
28,37,CHI:        that's all that I know.,I
28,37,CHI:        yeah.,NA
28,37,CHI:        okay.,NA
28,37,CHI:        why was he in the box?,NA
28,37,CHI:        that's his home?,NA
28,37,CHI:        he lives in a box?,NA
28,37,CHI:        I know a pig that lives in a box.,NA
28,37,CHI:        some pigs do that can talk.,NA
28,37,CHI:        yeah.,NA
28,37,CHI:        I saw one on a on tv at our house.,NA
28,37,CHI:        we live at xxx [= city].,NA
28,37,CHI:        right next to that xxx.,NA
28,37,"CHI:        and we have a next neighbors name is, there's Firstname, Firstname and Firstname.",NA
28,37,CHI:        um but that's all that I know.,NA
28,37,CHI:        he can lift up a house I think.,I+F
28,37,CHI:        someone's carrying vegetables.,P
28,37,CHI:        I think for for her animals.,I+F
28,37,CHI:        a farmer.,L
28,37,"CHI:        she can, buy stuff at the store.",F
28,37,"CHI:        you know, they farmers own cornfields.",F+L
28,37,"CHI:        yeah, they do.",NA
28,37,"CHI:        he can lift a, um, big big uh doors.",F
28,37,CHI:        that's all that I +...,NA
28,37,CHI:        but farmers do something else.,F+L
28,37,CHI:        they live in barns.,P
28,37,"CHI:        don't they have a rooster on top of their, place?",F
28,37,CHI:        I think they do.,NA
28,37,"CHI:        okay she can, put she can go to bed.",F
28,37,CHI:        she can smell.,F
28,37,CHI:        she can eat.,F
28,37,CHI:        she can see.,P
28,37,"CHI:        she can do, everything.",F
28,37,CHI:        everything.,NA
28,37,CHI:        okay.,NA
28,37,CHI:        a strawberry.,L
28,37,"CHI:        well I don't know why these have, leafs on them.",I+P
28,37,CHI:        do you think because I think because it was on a tree.,I+F
28,37,CHI:        do strawberries grow on trees?,F+L
28,37,CHI:        maybe.,NA
28,37,CHI:        or strawberry bushes.,F+L
28,37,CHI:        bushes have leafs on them?,F+P
28,37,"CHI:        hm strawberries, can be on paper.",P+L
28,37,CHI:        you can make strawberries on paper.,P+L
28,37,CHI:        hm.,NA
28,37,"CHI:        they, can, do, let me think.",I
28,37,"CHI:        they can, they grow.",F
28,37,CHI:        I don't know what they grow on.,I+F
28,37,CHI:        okay what else can it do?,F
28,37,CHI:        xxx.,NA
28,37,"CHI:        I think it can do, um, I think it can, do, something, like, they can go.",F
28,37,"CHI:        they can, go into water.",F
28,37,CHI:        like if someone drops it in.,F
28,37,CHI:        yeah.,NA
28,37,CHI:        that's all that I know.,I
28,37,CHI:        this one now.,NA
28,37,CHI:        pie.,L
28,37,"CHI:        is this kind of pie, basket?",T+L
28,37,CHI:        basket of peanuts?,T+P
28,37,CHI:        is it pie?,L
28,37,CHI:        I think pie.,L
28,37,CHI:        peanuts in a pie.,P+L
28,37,CHI:        like a peanut pie.,T+L
28,37,CHI:        you know at school we had a pumpkin pie.,I+T+L
28,37,CHI:        but it was not in these kind of things.,I+T+P
28,37,CHI:        it was on a napkin.,I+F
28,37,CHI:        and I really liked it.,I
28,37,CHI:        it had whipped cream on it.,I+F+T
28,37,CHI:        well I know there is a cherry.,I+T
28,37,CHI:        cherry pies.,T+L
28,37,CHI:        and there's strawberry pies.,T+L
28,37,CHI:        blueberry pies.,T+L
28,37,"CHI:        and that there is, um, um I've think I think there is banana pies.",T+L
28,37,CHI:        there banana pies?,L
28,37,CHI:        I think there is.,NA
28,37,"CHI:        like if, people give monkeys um um a dessert then he would give a banana one.",F+T
28,37,CHI:        banana pie like that.,T+L
28,37,CHI:        mm-hm [= yes].,NA
28,37,CHI:        you just make a pie and put bananas on it.,F+P+L
28,37,CHI:        that's how you make a banana ?pie?.,F+T+L
28,37,CHI:        yep.,NA
28,37,"CHI:        and, it just, let me think.",I
28,37,CHI:        you can eat pies.,F+L
28,37,CHI:        you can smell pies.,F+L
28,37,CHI:        yep that's all that I know.,I
28,37,CHI:        a bunny.,L
28,37,CHI:        bunny can hear.,F+L
28,37,CHI:        and see.,P
28,37,CHI:        and smell.,F
28,37,CHI:        and they can jump.,F
28,37,CHI:        they have tails.,P
28,37,"CHI:        hm, and they can we saw the bunny in our nana's yard.",I+F+L
28,37,CHI:        backyard.,NA
28,37,CHI:        but she doesn't not like have she does not have a play set.,NA
28,37,CHI:        same as our grandma.,NA
28,37,CHI:        she just has toys.,NA
28,37,CHI:        but not bunnies.,I+L
28,37,CHI:        bunnies live everywhere?,F+L
28,37,CHI:        bunnies do?,L
28,37,CHI:        I think they do.,NA
28,37,CHI:        is he a puppet?,NA
28,37,CHI:        yeah.,NA
28,37,CHI:        he is?,NA
28,37,CHI:        a puppet.,NA
28,37,CHI:        that's why he doesn't talk?,NA
28,37,CHI:        because he's a puppet?,NA
28,37,"CHI:        um, like if they stop the things they will go home and do get something.",F
28,37,CHI:        pretzel.,L
28,37,CHI:        you can I really like these white things on it.,I+P
28,37,CHI:        so I try to pull (th)em off and eat them.,I+P+F
28,37,CHI:        but I do.,NA
28,37,CHI:        I like these kind.,I
28,37,CHI:        does it mean [?] like that right here?,NA
28,37,CHI:        then it goes like a heart.,P
28,37,CHI:        and then this xxx right here.,NA
28,37,"CHI:        um, you can eat them.",F
28,37,"CHI:        hm, um.",NA
28,37,CHI:        they can make shadows.,P
28,37,CHI:        I that's all that I know.,I
28,37,"CHI:        okay, let me think.",I
28,37,"CHI:        they, have big bumps on them like this.",P
28,37,CHI:        he can see.,NA
28,37,CHI:        that's all that I know.,NA
28,37,CHI:        lion.,L
28,37,CHI:        they [?] can he has a tail.,P
28,37,CHI:        he can hear.,F
28,37,CHI:        and he can smell.,F
28,37,CHI:        and he can roar.,F
28,37,CHI:        he can poop and pee.,F
28,37,CHI:        he has hair all over him.,P
28,37,CHI:        hm.,NA
28,37,CHI:        it can do walk.,F
28,37,CHI:        you know how lions walk?,I+F+L
28,37,CHI:        they crawl.,F
28,37,"CHI:        yeah, a cup.",L
28,37,CHI:        you can drink out of cups.,F+L
28,37,CHI:        you can make cups.,F+L
28,37,"CHI:        that's, that's how you make cups.",F+L
28,37,CHI:        and you can drink out of it.,F
28,37,CHI:        like drink lemonade.,F+T
28,37,"CHI:        mm you can, let me think.",I
28,37,CHI:        you can eat when you drink.,F
28,37,CHI:        like when I always do it.,I+F
28,37,CHI:        like drink and then eat and then drink after I eat lunches.,I+F
28,37,CHI:        and then start over again.,F
28,37,CHI:        hm.,NA
28,37,CHI:        that's what I do.,I
28,37,CHI:        what is this?,NA
28,37,CHI:        corn.,L
28,37,CHI:        this a corn?,L
28,37,CHI:        it looks is it a dead corn?,P+L
28,37,CHI:        corn sometimes look like this?,P+L
28,37,CHI:        they can grow this is when they have babies.,F
28,37,"CHI:        and, they have these things.",P
28,37,CHI:        must be a dead baby.,I+P
28,37,CHI:        that's all that I know.,I
28,37,"CHI:        um, let me think.",I
28,37,CHI:        you can serve it in the meal.,F
28,37,CHI:        like that.,NA
28,37,CHI:        that's all that I know.,NA
28,37,CHI:        froggie.,L
28,37,CHI:        he can jump.,F
28,37,CHI:        these are what catfishes have?,T+P
28,37,CHI:        these what kind of feet that catfishes have?,T+P
28,37,CHI:        one two three four.,P
28,37,CHI:        why do they only have four?,P
28,37,CHI:        one two three four.,NA
28,37,CHI:        they have three legs and four fingers.,P
28,37,"CHI:        can, only do a little bit.",F
28,37,CHI:        that helps it jump.,P+F
28,37,CHI:        xxx.,NA
28,37,CHI:        that's all that I know.,I
28,37,CHI:        he he can eat.,F
28,37,CHI:        they can jump jump on lively pads lilly pads.,F
28,37,CHI:        that's all that I know.,NA
28,37,"CHI:        I do, um, I don't know.",I
28,37,"CHI:        man riding on, what is this kind of board?",L+P
28,37,"CHI:        you can like, like you can get wet.",P
28,37,CHI:        and you need your bathing suits.,P
28,37,CHI:        that's all that I know.,I
28,37,CHI:        he has five fingers.,P
28,37,CHI:        and he's in the water.,P
28,37,CHI:        that's all that I know.,NA
28,37,CHI:        now a prince.,T
28,37,CHI:        um kid princes are called princes.,T
28,37,CHI:        and dad princes is called kings.,T+L
28,37,CHI:        so is this a king?,L
28,37,CHI:        might be a king.,L
28,37,CHI:        so he can eat smell talk.,F
28,37,CHI:        even go to bed.,F
28,37,CHI:        that's all that I know.,I
28,37,CHI:        he can sit ?down?.,P
28,37,"CHI:        he can, like sit down and eat.",P+F
28,37,CHI:        let me think about something else.,I
28,37,CHI:        he can walk.,F
28,37,CHI:        that's all that I know.,NA
29,48,CHI:        and the man is getting out.,P+L
29,48,CHI:        a ballerina.,L
29,48,CHI:        she's wearing dance [?] shoes.,P
29,48,CHI:        they dance.,F
29,48,"CHI:        I used to be, in a dance class.",I+F
29,48,CHI:        it swims in the sea.,P
29,48,CHI:        they can swim.,P
29,48,CHI:        a parrot.,L
29,48,"CHI:        they can, fly.",F
29,48,CHI:        I never seen one.,I
29,48,CHI:        they can stand on tree trunks.,F
29,48,CHI:        they can stand on tree branches.,P+F
29,48,CHI:        I don't know.,I
29,48,CHI:        orange.,T
29,48,CHI:        is it pears?,T
29,48,CHI:        I like pears.,I+T
29,48,CHI:        you can eat it but you gotta <peel> [?] off the skin first.,F+P
29,48,CHI:        but we don't buy the big ones.,I+F
29,48,CHI:        we buy the little ones in cans.,I+F
29,48,CHI:        ice cream cone.,L+P
29,48,CHI:        this is a cone.,P
29,48,CHI:        and this is ice cream.,L
29,48,CHI:        this is ice cream.,L
29,48,CHI:        that's a cone.,P
29,48,CHI:        and you eat the ice cream.,F+L
29,48,CHI:        if you like cones you can eat the cone.,F
29,48,"CHI:        I eat the cones (be)cause, I don't eat very much cones (be)cause some of them are yucky.",I+F
29,48,CHI:        but a whole bunch of them are yummy.,F+I
29,48,CHI:        I like a whole bunch of those cones.,I+F
29,48,CHI:        I like the ones that have flat on the bottom.,I+T
29,48,CHI:        but I like some that have point.,I+T
29,48,CHI:        not very much though.,I
29,48,CHI:        a butterfly.,L
29,48,CHI:        it can flap its wings in the sky.,F+P
29,48,CHI:        it used to be a caterpillar.,F+T
29,48,CHI:        but it makes a crystal and then it goes inside it.,F
29,48,CHI:        and then it turns into a butterfly.,F+L
29,48,CHI:        a cracker.,L
29,48,CHI:        you can eat it.,F
29,48,CHI:        mm it has little holes in it [?].,P
29,48,CHI:        a pumpkin.,L
29,48,CHI:        it's orange.,P
29,48,CHI:        this is the stem.,P
29,48,CHI:        and down here's the xxx this stem.,P
29,48,"CHI:        and, you can make pumpkins into a mean pumpkin or a nice pumpkin.",F+L
29,48,CHI:        or you can make it into yourself.,F
29,48,"CHI:        or, you could keep it plain and paint it.",F
29,48,CHI:        or you can cut it.,F
29,48,CHI:        but me and mom when we have big ones we jus- open up.,I+F
29,48,CHI:        we don't uh decorate it.,I+F
29,48,CHI:        we don't make a silly face.,I+F
29,48,CHI:        (be)cause we like to play with the stuff inside of it.,I+F+P
29,48,CHI:        and &=sneezes.,NA
29,48,"CHI:        and sometimes, my mom likes to eat the inside.",I+F+P
29,48,CHI:        a old lady.,L
29,48,"CHI:        she, can't walk very good so she gots a pointy stick.",F
29,48,"CHI:        it gots, silver hair.",P
29,48,CHI:        and it gots green necklaces.,P
29,48,"CHI:        and one, black one.",P
29,48,CHI:        and it's wearing blue pants.,P
29,48,CHI:        and blue shoes.,P
29,48,CHI:        and a pink coat.,P
29,48,CHI:        and its shirt is green with blue xxx.,P
29,48,CHI:        a fireman.,L
29,48,CHI:        it gots a hat.,P
29,48,CHI:        puts out the fire.,P
29,48,CHI:        a kitty.,L
29,48,CHI:        it gots green eyes.,P
29,48,CHI:        its brown and it gots black stripes.,P
29,48,CHI:        and its nose is pink.,P
29,48,CHI:        a author.,L
29,48,CHI:        I don't remember.,I
29,48,CHI:        a fox.,T
29,48,CHI:        a ?skunk?.,L
29,48,CHI:        it's black and it gots a white stripe.,P
29,48,CHI:        I mean a yellow stripe.,P
29,48,"CHI:        and it's it gots a black, white forehead.",P
29,48,CHI:        it gots pointy toes.,P
29,48,CHI:        it got brown eyes.,P
29,48,"CHI:        it got, and it can put out stinky smells.",F+P
29,48,CHI: a cupcake.,L
29,48,CHI:        it gots nuts on it.,P
29,48,CHI:        it gots a wrapper.,P
30,59,CHI:        ladybug &=whispers:to_Zorg.,L
30,59,CHI:        ladybug [= as Zorg].,L
30,59,CHI:        xxx crawl xxx &=whispers:to_Zorg.,F
30,59,CHI:        um they're ladybugs [= as Zorg] .,L
30,59,CHI:        and they crawl on something [= as Zorg] .,F
30,59,"CHI:        and they um, they um, they don't bite [= as Zorg] .",F
30,59,CHI:        and they crawl on you [= as Zorg] .,F
30,59,CHI:        it flies &=whispers:to_Zorg.,F
30,59,CHI:        it flies [= as Zorg].,NA
30,59,"CHI:        um a pig, yeah [= as Zorg].",L
30,59,CHI:        xxx runs in mud &=whispers:to_Zorg.,F
30,59,CHI:        he runs in mud [= as Zorg].,NA
30,59,CHI:        eh eh [= pig noise] &=whispers:to_Zorg.,P
30,59,CHI:        uh eh eh [= pig noise] [= as Zorg].,NA
30,59,CHI:        and xxx babies &=whispers:Zorg.,F
30,59,CHI:        it has babies [= as Zorg].,NA
30,59,CHI:        carrot [= as Zorg].,L
30,59,CHI:        um &=whispers:to_Zorg it's a vegetable.,T
30,59,CHI:        &=whispers:to_Zorg xxx.,NA
30,59,CHI:        it's a vegetable [= as Zorg].,NA
30,59,"CHI:        and it um, and and strong for you and makes muscles [= as Zorg].",F
30,59,CHI:        it's a carrot &=whispers:to_Zorg.,L
30,59,CHI:        it's a carrot [= as Zorg].,L
30,59,CHI:        pirate &=whispers:to_Zorg.,L
30,59,CHI:        pirate [= as Zorg].,L
30,59,CHI:        &=whispers:to_Zorg xxx and xxx.,NA
30,59,CHI:        these are pirates [= as Zorg].,L
30,59,CHI:        and they have parrots [= as Zorg] .,NA
30,59,CHI:        and they're mean [= as Zorg] .,I
30,59,CHI:        and they try to steal treasures.,F
30,59,CHI:        treasure-and treasure [= as Zorg] .,NA
30,59,CHI:        &=whispers:to_Zorg doctor.,L
30,59,CHI:        doctor [= as Zorg].,L
30,59,CHI:        &=whispers:to_Zorg it's a doctor and it helps people.,F+L
30,59,"CHI:        it's a doctor and it help, helps people [= as Zorg].",NA
30,59,"CHI:        um um, yeah um, ah &=whispers:to_Zorg He's good xxx.",I
30,59,CHI:        he's good and not evil [= as Zorg].,I
30,59,CHI:        &=whispers:to_Zorg they help you and they take care of you.,F
30,59,CHI:        they help you and they take care of you [= as Zorg].,NA
30,59,CHI:        &=whispers:to_Zorg bread.,L
30,59,CHI:        bread [= as Zorg].,L
30,59,CHI:        &=whispers:to_Zorg xxx.,NA
30,59,"CHI:        you have um um, butter or something, yep eh doe [= as Zorg] &=makes:noises [= for Zorg].",T
30,59,CHI:        &=whispers:to_Zorg uh xxx eat it.,F
30,59,CHI:        you eat it [= as Zorg].,NA
30,59,CHI:        &=whispers:to_Zorg it's a artists.,L
30,59,CHI:        it's a artist [= as Zorg].,L
30,59,"CHI:        um, it draws things [= as Zorg].",P
30,59,CHI:        &=whispers:to_Zorg cheese that mice like.,F+L
30,59,CHI:        cheese that mice like [= as Zorg].,NA
30,59,CHI:        they bite [= as Zorg].,NA
30,59,CHI:        &=whispers:to_Zorg you eat it.,F
30,59,CHI:        you eat it [= as Zorg].,NA
30,59,CHI:        &=whispers:to_Zorg puppy.,L
30,59,CHI:        puppy [= as Zorg].,L
30,59,CHI:        &=whispers:to_Zorg chews up things.,F
30,59,CHI:        chews up things [= as Zorg].,NA
30,59,CHI:        &=whispers:to_Zorg jumps on things wrestles you.,F
30,59,CHI:        jumps on things and wrestles you [= as Zorg].,NA
30,59,CHI:        &=whispers:to_Zorg baby xxx.,L
30,59,CHI:        it's a baby [= as Zorg].,L
30,59,"CHI:        and he and, and lays down and [= as Zorg] +...",P
30,59,CHI:        a baby.,L
30,59,CHI:        uh I ?mean? &=puts:Zorg_on_hand +...,NA
30,59,CHI:        &=whispers:to_Zorg it's a baby.,L
30,59,CHI:        it's a baby [= as Zorg].,L
30,59,CHI:        &=whispers:to_Zorg xxx.,NA
30,59,CHI:        cries and likes to sleep [= as Zorg].,F
30,59,CHI:        &=whispers:to_Zorg change diapers.,F+P
30,59,CHI:        change diapers [= as Zorg].,NA
30,59,CHI:        &=whispers:to_Zorg a [?] cookie.,L
30,59,CHI:        cookie [= as Zorg].,L
30,59,CHI:        uh you can [= as Zorg] +...,NA
30,59,CHI:        &=whispers:to_Zorg you can eat it.,F
30,59,CHI:        you can eat it [= as Zorg].,NA
30,59,CHI:        &=whispers:to_Zorg xxx chocolate.,P
30,59,CHI:        chocolate [= as Zorg].,NA
30,59,CHI:        &=whispers:to_Zorg duck that [?] swims.,F+L
30,59,"CHI:        duck that swims, swims [= as Zorg].",L
30,59,CHI:        &=whispers:to_Zorg quack Quack.,P
30,59,CHI:        quack quack [= as Zorg].,NA
30,59,CHI:        xxx female [= to Zorg].,T
30,59,CHI:        what's a boy duck [= to INV]?,T+L
30,59,CHI:        hm.,NA
30,59,"CHI:        male, I mean male.",T
30,59,CHI:        &=whispers:to_Zorg male.,NA
30,59,CHI:        male [= as Zorg].,NA
30,59,CHI:        &=whispers:to_Zorg banana that monkeys eat.,F+L
30,59,CHI:        it's a banana [= as Zorg].,L
30,59,CHI:        but mon-uh [= as Zorg] monkeys eat monkeys eat [= to Zorg].,NA
30,59,CHI:        &=whispers:to_Zorg people eat it too.,F
30,59,CHI:        people eat it too [= as Zorg].,NA
30,59,CHI:        &=whispers:to_Zorg xxx.,NA
30,59,CHI:        it's called a hand bananzs [= as Zorg].,T
30,59,CHI:        &=whispers:to_Zorg turtle that swims in water.,F+L
30,59,CHI:        turtle that swims in wate- water [= as Zorg].,L
30,59,CHI:        &=whispers:to_Zorg curls up xxx shell xxx eat it.,F+P
30,59,CHI:        curls up in his shell if its gon-if something's gonna eat it [= as Zorg].,NA
30,59,CHI:        &=whispers:to_Zorg snap one.,T
30,59,CHI:        it's a snap one [= as Zorg].,NA
30,59,CHI:        &=whispers:to_Zorg baseball player.,L
30,59,"CHI:        baseball player, player.",L
30,59,CHI:        &=whispers:to_Zorg xxx.,NA
30,59,"CHI:        um, it hits the ball then er drops the pin and then it runs into a shh that, like that [= as Zorg].",F
30,59,CHI:        um [= as Zorg].,NA
30,59,CHI:        &=whispers:to_Zorg xxx.,NA
30,59,CHI:        the football pl- I mean uh [= as Zorg].,T
30,59,CHI:        &=whispers:to_Zorg baseball player.,L
30,59,CHI:        it's a baseball player and it runs [= as Zorg].,F+L
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
